UUID,search_URL,title,description,date,media,link
8eb0e594-c697-5771-85fd-d55d6af0795b,https://www.google.com/search?q=asesinato,Deseo que tenga los elementos Para poder proceder: Rocha por asesinato de Ricardo Mizael,,2026-02-17,Luz Noticias,https://www.luznoticias.mx/2026-02-17/sinaloa/deseo-que-tenga-los-elementos-para-poder-proceder-rocha-por-asesinato-de-ricardo-mizael/278424
8eb0e594-c697-5771-85fd-d55d6af0795b,https://www.google.com/search?q=asesinato,Padre de adolescente que perpetró un tiroteo en EU enfrenta juicio por asesinato,,2026-02-17,El Diario de Chihuahua,https://eldiariodechihuahua.mx/estados-unidos/2026/feb/17/padre-de-adolescente-que-perpetro-un-tiroteo-en-eu-enfrenta-juicio-por-asesinato-772574.html
1b9f9c4e-1974-5f0f-bfef-3e7156ebe9cc,https://www.google.com/search?q=asesinato,Detienen a otras tres personas relacionadas con homicidio de Carlos Manzo,,2026-02-17,El Universal,https://www.eluniversal.com.mx/estados/detienen-a-otras-tres-personas-relacionadas-con-homicidio-de-carlos-manzo-eran-parte-del-area-operativa-de-el-caos/
1b9f9c4e-1974-5f0f-bfef-3e7156ebe9cc,https://www.google.com/search?q=asesinato,Detienen a otros tres implicados en asesinato del alcalde Carlos Manzo en Michoacán,,2026-02-17,El Soberano,https://elsoberano.mx/2026/02/17/detienen-a-otros-tres-implicados-en-asesinato-del-alcalde-carlos-manzo-en-michoacan/
1b9f9c4e-1974-5f0f-bfef-3e7156ebe9cc,https://www.google.com/search?q=asesinato,Capturan a tres implicados más en el homicidio de Carlos Manzo,,2026-02-17,Diario de México,https://www.diariodemexico.com/mi-nacion/capturan-tres-implicados-mas-en-el-homicidio-de-carlos-manzo
1b9f9c4e-1974-5f0f-bfef-3e7156ebe9cc,https://www.google.com/search?q=asesinato,Pobladores exigen el esclarecimiento del asesinato de Jazmín Estefani en Uruapan,,2026-02-17,24 HORAS | El Diario sin Límites,https://24-horas.mx/estados/pobladores-exigen-el-esclarecimiento-del-asesinato-de-jazmin-estefani-en-uruapan/
1b9f9c4e-1974-5f0f-bfef-3e7156ebe9cc,https://www.google.com/search?q=asesinato,"Confirma Fiscalía asesinato de Sergio Cazáres Zambada; es sobrino de ""El Mayo""",,2026-02-17,Meganoticias.MX,https://www.meganoticias.mx/los-mochis/noticia/confirma-fiscalia-asesinato-de-sergio-cazares-zambada-es-sobrino-de-el-mayo/707417
1b9f9c4e-1974-5f0f-bfef-3e7156ebe9cc,https://www.google.com/search?q=asesinato,Detienen a tres presuntos implicados más en el asesinato de Carlos Manzo,,2026-02-17,Diario del Yaqui,https://diariodelyaqui.mx/amp/nacional/detienen-a-tres-presuntos-implicados-mas-en-el-asesinato-de-carlos-manzo/127455
1b9f9c4e-1974-5f0f-bfef-3e7156ebe9cc,https://www.google.com/search?q=asesinato,Son detenidas otras tres personas por el asesinato de Carlos Manzo,,2026-02-17,Maya Comunicación,https://mayacomunicacion.com.mx/son-detenidas-otras-tres-personas-por-el-asesinato-de-carlos-manzo/
7448a0b9-a820-51ca-94df-b448732e848d,https://www.google.com/search?q=asesinato,Detienen a tres implicados más en el asesinato de Carlos Manzo,,2026-02-17,Carlos Martin Huerta,https://carlosmartinhuerta.com.mx/detienen-a-tres-implicados-mas-en-el-asesinato-de-carlos-manzo/
7448a0b9-a820-51ca-94df-b448732e848d,https://www.google.com/search?q=asesinato,"¡Justicia! Sentencian a dos por asesinato de periodista Marco Aurelio Ramírez, ultimado a balazos en Tehuacán,",,2026-02-17,Telediario México,https://www.telediario.mx/policia/asesinato-periodista-marco-aurelio-ramirez-sentencian-a-dos-hombres
7448a0b9-a820-51ca-94df-b448732e848d,https://www.google.com/search?q=asesinato,Confirma Fiscal de Michoacán otros tres detenidos por asesinato de Carlos Manzo,,2026-02-17,Enfoque Noticias,https://enfoquenoticias.com.mx/nacional/confirma-fiscal-de-michoacan-otros-tres-detenidos-por-asesinato-de-carlos-manzo/
7448a0b9-a820-51ca-94df-b448732e848d,https://www.google.com/search?q=asesinato,Grecia Quiroz no ha presentado denuncia formal por asesinato de Carlos Manzo: Fiscal Carlos Torres Piña,,2026-02-17,Grupo Marmor,https://grupomarmor.com.mx/2026/02/17/grecia-quiroz-no-ha-presentado-denuncia-formal-por-asesinato-de-carlos-manzo-fiscal-carlos-torres-pina/
7448a0b9-a820-51ca-94df-b448732e848d,https://www.google.com/search?q=asesinato,Detienen a tres más por el asesinato del Alcalde Manzo,,2026-02-17,El Diario,https://diario.mx/amp/nacional/2026/feb/17/detienen-a-tres-mas-por-el-asesinato-del-alcalde-manzo-1105997.html
7448a0b9-a820-51ca-94df-b448732e848d,https://www.google.com/search?q=asesinato,Vinculan a proceso a Édgar N por homicidio del líder pesquero Antonio Sunshine Rodríguez,,2026-02-17,DEBATE,https://www.debate.com.mx/amp/policiacas/vinculan-a-proceso-a-edgar-n-por-homicidio-del-lider-pesquero-antonio-sunshine-rodriguez-20260217-0171.html
7448a0b9-a820-51ca-94df-b448732e848d,https://www.google.com/search?q=asesinato,Fiscalía de Michoacán detiene a tres presuntos cómplices del autor intelectual del asesinato de Carlos Manzo,,2026-02-17,La Jornada,https://www.jornada.com.mx/noticia/2026/02/17/estados/fiscalia-de-michoacan-detiene-a-tres-presuntos-complices-del-autor-intelectual-del-asesinato-de-carlos-manzo
c9705f8a-2778-5c4e-87af-67923d7eef23,https://www.google.com/search?q=asesinato,Fiscalía detiene a tres implicados en asesinato Carlos Manzo,,2026-02-17,Serpientes y Escaleras,https://serpientesyescaleras.mx/capturan-a-tres-presuntos-operadores-ligados-al-asesinato-del-alcalde-carlos-manzo/
c9705f8a-2778-5c4e-87af-67923d7eef23,https://www.google.com/search?q=asesinato,"Detienen a otros tres implicados en el asesinato de Carlos Manzo, alcalde de Uruapan, Michoacán",,2026-02-17,Quinta Fuerza,https://quintafuerza.mx/mexico/detienen-a-otros-tres-implicados-en-el-asesinato-de-carlos-manzo-alcalde-de-uruapan-michoacan/
c9705f8a-2778-5c4e-87af-67923d7eef23,https://www.google.com/search?q=asesinato,"Detienen a otros 3 implicados en el asesinato del alcalde de Uruapan, Carlos Manzo",,2026-02-17,Eje Central,https://www.ejecentral.com.mx/nuestro-eje/detienen-a-otros-3-implicados-en-el-asesinato-del-alcalde-de-uruapan-carlos-manzo
c9705f8a-2778-5c4e-87af-67923d7eef23,https://www.google.com/search?q=asesinato,Fiscalía de Michoacán anuncia nuevas detenciones por el asesinato de Carlos Manzo,,2026-02-17,sdpnoticias,https://www.sdpnoticias.com/estados/fiscalia-de-michoacan-anuncia-nuevas-detenciones-por-el-asesinato-de-carlos-manzo/
c9705f8a-2778-5c4e-87af-67923d7eef23,https://www.google.com/search?q=asesinato,Asesinato afuera del bar Sala de Despecho: fiscal de Puebla señala a 'La Barredora',,2026-02-17,Radio Fórmula,https://www.radioformula.com.mx/nacional/asesinato-afuera-del-bar-sala-de-despecho-fiscal-de-puebla-senala-a-la-barredora-20260217-0048.html
c9705f8a-2778-5c4e-87af-67923d7eef23,https://www.google.com/search?q=asesinato,Ejecutan a hombre a bordo de su auto en Paseo de las Palmas,,2026-02-17,El Diario,https://diario.mx/amp/juarez/2026/feb/17/ejecutan-a-hombre-a-bordo-de-su-auto-en-paseo-de-las-palmas-1106003.html
c9705f8a-2778-5c4e-87af-67923d7eef23,https://www.google.com/search?q=asesinato,Fiscalía de Michoacán detiene a tres presuntos cómplices del autor intelectual del asesinato de Carlos Manzo,,2026-02-17,La Jornada San Luis,https://lajornadasanluis.com.mx/fiscalia-de-michoacan-detiene-a-tres-presuntos-complices-del-autor-intelectual-del-asesinato-de-carlos-manzo/
c9705f8a-2778-5c4e-87af-67923d7eef23,https://www.google.com/search?q=asesinato,Detienen a tres más por el asesinato del Alcalde Manzo,,2026-02-17,MURAL | Periodismo independiente,https://www.mural.com.mx/detienen-a-tres-mas-por-el-asesinato-del-alcalde-manzo/ar3154161
c9705f8a-2778-5c4e-87af-67923d7eef23,https://www.google.com/search?q=asesinato,Capturan a tres más por asesinato Carlos Manzo en Michoacán,,2026-02-17,W Radio México,https://wradio.com.mx/2026/02/17/capturan-a-tres-mas-por-asesinato-carlos-manzo-en-michoacan/?outputType=amp
ae9293ab-e5bb-5bbf-8b6f-c3bc8d5e53ee,https://www.google.com/search?q=asesinato,"Organizaciones de Puebla, Tlaxcala y Morelos exigen justicia por el asesinato de Samir Flores",,2026-02-17,"El Popular, periodismo con causa",https://elpopular.mx/comunidad/2026/02/17/organizaciones-de-puebla-tlaxcala-y-morelos-exigen-justicia-por-el-asesinato-de-samir-flores
ae9293ab-e5bb-5bbf-8b6f-c3bc8d5e53ee,https://www.google.com/search?q=asesinato,Ejecutan a taxista en calles de Córdoba; el cuatro homicidio en menos de una semana,,2026-02-17,Imagen del Golfo,https://imagendelgolfo.mx/policiaca/ejecutan-a-taxista-en-calles-de-cordoba-el-cuatro-homicidio-en-menos-de-una-semana-20260217-0069.html
ae9293ab-e5bb-5bbf-8b6f-c3bc8d5e53ee,https://www.google.com/search?q=asesinato,Acusa madre de Ricardo Mizael abandono de autoridades tras asesinato a balazos de su hijo en Culiacán,,2026-02-17,www.noroeste.com.mx,https://www.noroeste.com.mx/amp/culiacan/acusa-madre-de-ricardo-mizael-abandono-de-autoridades-tras-asesinato-a-balazos-de-su-hijo-en-culiacan-JA20025682
ae9293ab-e5bb-5bbf-8b6f-c3bc8d5e53ee,https://www.google.com/search?q=asesinato,Fiscalía de Michoacán detiene a tres más por asesinato del alcalde de Uruapan,,2026-02-17,BajaNews,https://bajanews.mx/Nacional/52668/Fiscalia-de-Michoacan-detiene-a-tres-mas-por-asesinato-del-alcalde-de-Uruapan
ae9293ab-e5bb-5bbf-8b6f-c3bc8d5e53ee,https://www.google.com/search?q=asesinato,Detienen a tres personas vinculadas con el autor intelectual del asesinato de exalcalde de Uruapan,,2026-02-17,RTv Noticias Morelos,https://rtvnoticiasmorelos.mx/detienen-a-tres-personas-vinculadas-con-el-autor-intelectual-del-asesinato-de-exalcalde-de-uruapan/
ae9293ab-e5bb-5bbf-8b6f-c3bc8d5e53ee,https://www.google.com/search?q=asesinato,Caen tres nuevos presuntos implicados en asesinato de Carlos Manzo en Uruapan; suman 18 detenidos,,2026-02-17,Proyecto Puente,https://proyectopuente.com.mx/2026/02/17/caen-tres-nuevos-presuntos-implicados-en-asesinato-de-carlos-manzo-en-uruapan-suman-18-detenidos/
ae9293ab-e5bb-5bbf-8b6f-c3bc8d5e53ee,https://www.google.com/search?q=asesinato,Fiscalía de Michoacán detiene en Tarímbaro a tres implicados más en el asesinato de Carlos Manzo 👉 Local,,2026-02-17,En Blanco y Negro,https://enblancoynegro.com.mx/2026/02/17/fiscalia-de-michoacan-detiene-en-tarimbaro-a-tres-implicados-mas-en-el-asesinato-de-carlos-manzo/
ae9293ab-e5bb-5bbf-8b6f-c3bc8d5e53ee,https://www.google.com/search?q=asesinato,Asesinato de Carlos Manzo: detienen a otros 3 implicados en el crimen del alcalde de Uruapan,,2026-02-17,Radio Fórmula,https://www.radioformula.com.mx/amp/nacional/asesinato-de-carlos-manzo-detienen-a-otros-3-implicados-en-el-crimen-del-alcalde-de-uruapan-20260217-0081.html
9c282635-2d69-5ded-8117-d29da176ae7f,https://www.google.com/search?q=asesinato,Asesinato de Carlos Manzo: alcaldesa Quiroz denuncia a los morenistas Leonel Godoy y Raúl Morón,,2026-02-17,Radio Fórmula,https://www.radioformula.com.mx/amp/nacional/asesinato-de-carlos-manzo-alcaldesa-quiroz-denuncia-a-los-morenistas-leonel-godoy-y-raul-moron-20260217-0097.html
9c282635-2d69-5ded-8117-d29da176ae7f,https://www.google.com/search?q=asesinato,Caso Carlos Manzo: arrestan a 3 personas en Tarímbaro por el asesinato del alcalde de Uruapan,,2026-02-17,El Mañana de Nuevo Laredo,https://elmanana.com.mx/nacional/2026/2/17/caso-carlos-manzo-caen-implicados-mas-en-tarimbaro-por-el-asesinato-del-alcalde-de-uruapan-170164.html
9c282635-2d69-5ded-8117-d29da176ae7f,https://www.google.com/search?q=asesinato,"La Barredora estaría implicada en asesinato de jóvenes en el antro Sala de Despecho, dice la fiscal",,2026-02-17,Proceso,https://www.proceso.com.mx/nacional/estados/2026/2/17/la-barredora-estaria-implicada-en-asesinato-de-jovenes-en-el-antro-sala-de-despecho-dice-la-fiscal-368614.html
9c282635-2d69-5ded-8117-d29da176ae7f,https://www.google.com/search?q=asesinato,El periodista Marco Aurelio Ramírez fue asesinado por investigar bandas delictivas,,2026-02-17,La Jornada de Oriente,https://www.lajornadadeoriente.com.mx/puebla/condena-homicidas-periodista-marco-aurelio-ramirez-tehuacan/
9c282635-2d69-5ded-8117-d29da176ae7f,https://www.google.com/search?q=asesinato,"Alcaldesa de Uruapan denuncia a tres morenistas por asesinato de su esposo, el ex edil Carlos Manzo",,2026-02-17,La Jornada,https://www.jornada.com.mx/noticia/2026/02/17/estados/alcaldesa-de-uruapan-denuncia-a-tres-morenistas-por-asesinato-de-su-esposo-ex-edil-carlos-manzo
9c282635-2d69-5ded-8117-d29da176ae7f,https://www.google.com/search?q=asesinato,Berenice López exige a Claudia Sheinbaum justicia y mayor seguridad por asesinato de Ricardo Mizael en Culiacán,,2026-02-17,Sinaloahoy,https://www.sinaloahoy.com.mx/portal/berenice-lopez-exige-a-claudia-sheinbaum-justicia-y-mayor-seguridad-por-asesinato-de-ricardo-mizael-en-culiacan/
9c282635-2d69-5ded-8117-d29da176ae7f,https://www.google.com/search?q=asesinato,Capturan a tres más vinculados al asesinato de Carlos Manzo; suman 11 implicados,,2026-02-17,DigitalMex,https://www.digitalmex.mx/nacional-e-internacional/story/65045/capturan-tres-mas-vinculados-asesinato-carlos-manzo-suman-11-implicados
9c282635-2d69-5ded-8117-d29da176ae7f,https://www.google.com/search?q=asesinato,Alcaldesa de Uruapan denuncia a Leonel Godoy y Raúl Morón por el asesinato de Carlos Manzo,,2026-02-17,El Independiente,https://elindependiente.mx/estados/2026/02/17/alcaldesa-de-uruapan-denuncia-a-leonel-godoy-y-raul-moron-por-el-asesinato-de-carlos-manzo/
1b85590e-c37c-5a90-81c1-2b8099f78c87,https://www.google.com/search?q=asesinato,Detienen a otros 3 implicados en el asesinato de Carlos Manzo,,2026-02-17,Gente del Balsas,https://gentedelbalsas.mx/2026/02/18/detienen-a-otros-3-implicados-en-el-asesinato-de-carlos-manzo/
1b85590e-c37c-5a90-81c1-2b8099f78c87,https://www.google.com/search?q=asesinato,Enésimo asesinato a balazos en Uruapan,,2026-02-17,Gente del Balsas,https://gentedelbalsas.mx/2026/02/18/enesimo-asesinato-a-balazos-en-uruapan/
1b85590e-c37c-5a90-81c1-2b8099f78c87,https://www.google.com/search?q=asesinato,"La Barredora estaría implicada en asesinato de jóvenes en el antro Sala de Despecho, dice la fiscal",,2026-02-17,La Inmersión,https://www.lainmersion.mx/amp/la-barredora-estara-implicada-en-asesinato-de-jvenes-en-el-antro-sala-de-despecho-dice-la-fiscal20260217
1b85590e-c37c-5a90-81c1-2b8099f78c87,https://www.google.com/search?q=asesinato,"Alcaldesa de Uruapan denuncia a tres morenistas por asesinato de su esposo, el ex edil Carlos Manzo",,2026-02-17,La Jornada San Luis,https://lajornadasanluis.com.mx/alcaldesa-de-uruapan-denuncia-a-tres-morenistas-por-asesinato-de-su-esposo-el-ex-edil-carlos-manzo/
1b85590e-c37c-5a90-81c1-2b8099f78c87,https://www.google.com/search?q=asesinato,"Grecia Quiroz denuncia formalmente a Leonel Godoy, Raúl Morón e Ignacio Campos por el asesinato de su esposo Carlos Manzo",,2026-02-17,El Mundo de Córdoba,https://diarioelmundo.com.mx/index.php/tehuacan/localtehuacan/6446-grecia-quiroz-denuncia-formalmente-a-leonel-godoy-raul-moron-e-ignacio-campos-por-el-asesinato-de-su-esposo-carlos-manzo
625e82ff-f568-575c-8b08-8b89e6b05aae,https://www.google.com/search?q=asesinato,Detienen a tres más por el asesinato de Carlos Manzo; Grecia Quiroz denuncia a políticos de Morena,,2026-02-17,El Financiero,https://www.elfinanciero.com.mx/estados/2026/02/17/detienen-a-tres-mas-por-el-asesinato-de-carlos-manzo-grecia-quiroz-denuncia-a-politicos-de-morena/
625e82ff-f568-575c-8b08-8b89e6b05aae,https://www.google.com/search?q=asesinato,"Misma arma vinculada a ""La Plástico"" habría sido usada en asesinato de menor en Tláhuac",,2026-02-17,Diario del Yaqui,https://diariodelyaqui.mx/amp/nacional/misma-arma-vinculada-a-la-plastico-habria-sido-usada-en-asesinato-de-menor-en-tlahuac/127504
625e82ff-f568-575c-8b08-8b89e6b05aae,https://www.google.com/search?q=asesinato,"Grecia Quiroz denuncia a Leonel Godoy, Raúl Morón e Ignacio Campos por el asesinato de Carlos Manzo",,2026-02-17,La Razón de México,https://www.razon.com.mx/estados/2026/02/17/grecia-quiroz-denuncia-a-leonel-godoy-rangel-raul-moron-e-ignacio-campos-por-el-asesinato-de-carlos-manzo/
625e82ff-f568-575c-8b08-8b89e6b05aae,https://www.google.com/search?q=asesinato,Pide el presidente del Congreso a partidos políticos no aprovecharse de asesinatos en Sala de despecho,,2026-02-17,A tiempo noticias,https://www.atiemponoticias.mx/estado/pide-el-presidente-del-congreso-a-partidos-politicos-no-aprovecharse-de-asesinatos-en-sala-de-despecho
625e82ff-f568-575c-8b08-8b89e6b05aae,https://www.google.com/search?q=asesinato,"Grecia Quiroz pone denuncia penal contra Morón, Godoy y Nacho por asesinato de Carlos Manzo",,2026-02-17,Diario de Yucatán,https://www.yucatan.com.mx/mexico/2026/02/17/grecia-quiroz-denuncia-penal-moron-godoy-nacho-asesinato-carlos-manzo.html
625e82ff-f568-575c-8b08-8b89e6b05aae,https://www.google.com/search?q=asesinato,Caso Carlos Manzo: Caen más implicados en el asesinato del excalde de Uruapan,,2026-02-17,Luz Noticias,https://www.luznoticias.mx/amp/2026-02-17/mexico/caso-carlos-manzo-caen-mas-implicados-en-el-asesinato-del-excalde-de-uruapan/278483
625e82ff-f568-575c-8b08-8b89e6b05aae,https://www.google.com/search?q=asesinato,"Grecia Quiroz exige indagar política en el asesinato de Manzo y apunta a Godoy, Morón y Campos",,2026-02-17,Aristegui Noticias,https://aristeguinoticias.com/1702/mexico/grecia-quiroz-exige-indagar-politica-en-el-asesinato-de-manzo-y-apunta-a-godoy-moron-y-campos/
0810d541-8785-521d-8346-272ad19f8ba7,https://www.google.com/search?q=asesinato,Esta semana se cumplen 7 años del asesinato impune de Samir Flores S.,,2026-02-17,El Regional del Sur,https://elregional.com.mx/esta-semana-se-cumplen-7-anos-del-asesinato-impune-de-samir-flores-s
0810d541-8785-521d-8346-272ad19f8ba7,https://www.google.com/search?q=asesinato,"Alcaldesa de Uruapan denuncia Leonel Godoy, Raúl Morón y Nacho Campos por asesinato de su esposo",,2026-02-17,ContraRéplica,https://www.contrareplica.mx/nota-Alcaldesa-de-Uruapan-denuncia-Leonel-Godoy-Raul-Moron-y-Nacho-Campos-por-asesinato-de-su-esposo--202617256
0810d541-8785-521d-8346-272ad19f8ba7,https://www.google.com/search?q=asesinato,Grecia Quiroz denuncia a morenistas por el asesinato de Carlos Manzo,,2026-02-17,Quinto Poder,https://quinto-poder.mx/politicos/2026/02/17/grecia-quiroz-denuncia-a-morenistas-por-el-asesinato-de-carlos-manzo--63757.html
0810d541-8785-521d-8346-272ad19f8ba7,https://www.google.com/search?q=asesinato,"Grecia Quiroz denuncia ante la FGE a morenistas Leonel Godoy, Raúl Morón e Ignacio Campos por el asesinato de Carlos Manzo",,2026-02-17,Diario 21,https://diario21.com.mx/grecia-quiroz-denuncia-ante-la-fge-a-morenistas-leonel-godoy-raul-moron-e-ignacio-campos-por-el-asesinato-de-carlos-manzo/
0810d541-8785-521d-8346-272ad19f8ba7,https://www.google.com/search?q=asesinato,"Alcaldesa de Uruapan denuncia a Leonel Godoy, Raúl Morón e Ignacio Campos por asesinato de Carlos Manzo",,2026-02-17,El otro enfoque,https://elotroenfoque.mx/index.php/2026/02/17/alcaldesa-de-uruapan-denuncia-a-leonel-godoy-raul-moron-e-ignacio-campos-por-asesinato-de-carlos-manzo/
0810d541-8785-521d-8346-272ad19f8ba7,https://www.google.com/search?q=asesinato,"Exclusiva. Revelan video del asesinato de 'AfroSan', cantante de narcoccorridos; hay cuatro detenidos",,2026-02-17,Milenio,https://amp.milenio.com/policia/video-del-asesinato-de-afrosan-cantante-de-narcoccorridos
0810d541-8785-521d-8346-272ad19f8ba7,https://www.google.com/search?q=asesinato,"Fiscalía General del Estado investiga asesinato de conductor en Villas del Río, Culiacán, junto a jardín de niños",,2026-02-17,Sinaloahoy,https://www.sinaloahoy.com.mx/portal/fiscalia-general-del-estado-investiga-asesinato-de-conductor-en-villas-del-rio-culiacan-junto-a-jardin-de-ninos/
0810d541-8785-521d-8346-272ad19f8ba7,https://www.google.com/search?q=asesinato,Grecia Quiroz denuncia a morenistas por el asesinato de Carlos Manzo,,2026-02-17,La Inmersión,https://www.lainmersion.mx/grecia-quiroz-denuncia-a-morenistas-por-el-asesinato-de-carlos-manzo20260217
9bd17f40-45d9-5fa5-ae14-9db6409cae86,https://www.google.com/search?q=asesinato,Armas ligadas al asesinato de una menor de 14 años en Tláhuac fueron usadas en otros tres crímenes,,2026-02-17,Milenio,https://www.milenio.com/policia/asesinato-de-menor-en-tlahuac-armas-fueron-usadas-en-otros-crimenes
9bd17f40-45d9-5fa5-ae14-9db6409cae86,https://www.google.com/search?q=asesinato,Capturan en Tarímbaro a tres presuntos vinculados con el asesinato de Carlos Manzo,,2026-02-17,Esfera Noticias,https://esferanoticias.mx/2026/02/17/capturan-en-tarimbaro-a-tres-presuntos-vinculados-con-el-asesinato-de-carlos-manzo/
9bd17f40-45d9-5fa5-ae14-9db6409cae86,https://www.google.com/search?q=asesinato,Asesinato de Carlos Manzo: ¿Quiénes son los morenistas que denunció Grecia Quiroz ante la Fiscalía?,,2026-02-17,El Financiero,https://www.elfinanciero.com.mx/estados/2026/02/17/asesinato-de-carlos-manzo-quienes-son-los-morenistas-que-denuncio-grecia-quiroz-ante-la-fiscalia/
9bd17f40-45d9-5fa5-ae14-9db6409cae86,https://www.google.com/search?q=asesinato,Detienen a tres personas implicadas en el asesinato de Carlos Manzo,,2026-02-17,XEVA,https://xeva.com.mx/nacional/281379/detienen-a-tres-personas-implicadas-en-el-asesinato-de-carlos-manzo
9bd17f40-45d9-5fa5-ae14-9db6409cae86,https://www.google.com/search?q=asesinato,Confirman más capturas por asesinato de Carlos Manzo,,2026-02-17,24 HORAS | El Diario sin Límites,https://24-horas.mx/estados/confirman-mas-capturas-por-asesinato-de-carlos-manzo/
9bd17f40-45d9-5fa5-ae14-9db6409cae86,https://www.google.com/search?q=asesinato,Denuncian a ex gobernador de Michoacán por asesinato de alcalde de Uruapan,,2026-02-17,El Heraldo de Saltillo,https://elheraldodesaltillo.mx/2026/02/17/denuncian-a-ex-gobernador-de-michoacan-por-asesinato-de-alcalde-de-uruapan/
9bd17f40-45d9-5fa5-ae14-9db6409cae86,https://www.google.com/search?q=asesinato,Imputa Fiscalía a 'El Patines' por presunto asesinato de Brithany,,2026-02-17,INFO7,https://info7.mx/nuevoleon/imputa-fiscalia-a-el-patines-por-presunto-asesinato-de-brithany/3894605819
9bd17f40-45d9-5fa5-ae14-9db6409cae86,https://www.google.com/search?q=asesinato,"Asesinato de tres jóvenes en la isla de Angelópolis, por el grupo delictivo la Barredora: FGE",,2026-02-17,El Valle,https://elvalle.com.mx/2026/02/17/asesinato-de-tres-jovenes-en-la-isla-de-angelopolis-por-el-grupo-delictivo-la-barredora-fge/
9bd17f40-45d9-5fa5-ae14-9db6409cae86,https://www.google.com/search?q=asesinato,Grecia Quiroz denuncia a Leonel Godoy y Raúl Morón por el asesinato de Carlos Manzo,,2026-02-17,SinEmbargo,https://www.sinembargo.mx/4766590/grecia-quiroz-denuncia-a-leonel-godoy-y-raul-moron-por-el-asesinato-de-carlos-manzo/
e9962426-ef09-5543-a6e1-27230ebeac61,https://www.google.com/search?q=asesinato,Detienen a tres más por el asesinato del Alcalde Manzo,,2026-02-17,MURAL | Periodismo independiente,https://www.mural.com.mx/detienen-a-tres-mas-por-el-asesinato-del-alcalde-manzo/ar3154161?grrecs=1&widget=portadaprincipaltrending-mural&reftype=portada&ckrecommendationid=RID-ce-427c-a29d-b53301180b1e-CID-f7e61c
e9962426-ef09-5543-a6e1-27230ebeac61,https://www.google.com/search?q=asesinato,Grecia Quiroz denuncia a Raúl Morón y Leonel Godoy por asesinato de Carlos Manzo,,2026-02-17,La Hoguera Mx,https://lahoguera.mx/grecia-quiroz-denuncia-a-raul-moron-y-leonel-godoy-por-asesinato-de-carlos-manzo/
e9962426-ef09-5543-a6e1-27230ebeac61,https://www.google.com/search?q=asesinato,Detienen a otros 3 por asesinato de Manzo,,2026-02-17,La Hoguera Mx,https://lahoguera.mx/detienen-a-otros-3-por-asesinato-de-manzo/
e9962426-ef09-5543-a6e1-27230ebeac61,https://www.google.com/search?q=asesinato,Asesinato en San Juan Nepomuceno vinculado al narcotráfico,,2026-02-17,El Congresista,https://elcongresista.mx/politica/nacional/hombre-asesinado-san-juan-nepomuceno-narcotrafico/
e9962426-ef09-5543-a6e1-27230ebeac61,https://www.google.com/search?q=asesinato,Grecia Quiroz denuncia a funcionarios presuntamente ligados a asesinato de Manzo,,2026-02-17,Excélsior,https://www.excelsior.com.mx/nacional/grecia-quiroz-denuncia-funcionarios-presuntamente-ligados-asesinato-manzo?amp=
e9962426-ef09-5543-a6e1-27230ebeac61,https://www.google.com/search?q=asesinato,Consterna asesinato de taxista en fraccionamiento Colinas de San José; era artista regional del mundo grupero,,2026-02-17,El Sol de México,https://oem.com.mx/elsoldecordoba/local/balean-a-taxista-cerca-del-fraccionamiento-colinas-de-san-jose-en-cordoba-28499028
cbc399cb-242d-5958-a8b1-0d4927724db7,https://www.google.com/search?q=asesinar,"Vinculan a proceso a José Luis N, por tentativa de homicidio en La Piedad",,2026-02-17,El Sol de México,https://www.elsoldezamora.com.mx/elsoldezamora/local/vinculan-a-proceso-a-jose-luis-n-por-tentativa-de-homicidio-en-la-piedad-28471721
cbc399cb-242d-5958-a8b1-0d4927724db7,https://www.google.com/search?q=asesinar,Célula armada capturada tras asesinar a policía del Grupo Jaguar,,2026-02-16,Milenio,https://www.milenio.com/videos/policia/caen-4-asesinato-policia-grupo-jaguar-quintana-roo-aseguran-fusiles-r-15
42ac32b7-4445-5397-94ec-f7d0d4d4b46d,https://www.google.com/search?q=asesinar,Acusaron de terrorismo al adolescente que planeó asesinar a fans de Taylor Swift durante concierto en Viena,,2026-02-17,El Heraldo de México,https://heraldodemexico.com.mx/mundo/2026/2/17/acusaron-de-terrorismo-al-adolescente-que-planeo-asesinar-fans-de-taylor-swift-durante-concierto-en-viena-770289.html
42ac32b7-4445-5397-94ec-f7d0d4d4b46d,https://www.google.com/search?q=asesinar,“Creo en cuidar a la gente”: los mensajes clave del político antes de asesinar a sus hijos,,2026-02-17,El Heraldo de México,https://heraldodemexico.com.mx/mundo/2026/2/17/creo-en-cuidar-la-gente-los-mensajes-clave-del-politico-antes-de-asesinar-sus-hijos-769991-amp.html
42ac32b7-4445-5397-94ec-f7d0d4d4b46d,https://www.google.com/search?q=asesinar,"Vinculan a proceso a José Luis N, por tentativa de homicidio en La Piedad",,2026-02-17,El Sol de México,https://oem.com.mx/elsoldezamora/local/vinculan-a-proceso-a-jose-luis-n-por-tentativa-de-homicidio-en-la-piedad-28471721
